time;entries;exits;station
2013-02-28 04:00:00;258.0;238.0;FULTON ST
2013-02-28 08:00:00;2967.0;4911.0;FULTON ST
2013-02-28 12:00:00;2710.0;6266.0;FULTON ST
2013-02-28 16:00:00;5491.0;3555.0;FULTON ST
2013-02-28 20:00:00;8375.0;3737.0;FULTON ST
2013-03-01 00:00:00;1621.0;921.0;FULTON ST
2013-03-01 04:00:00;285.0;252.0;FULTON ST
2013-03-01 08:00:00;1813.0;3857.0;FULTON ST
2013-03-01 12:00:00;3812.0;6734.0;FULTON ST
2013-03-01 16:00:00;5782.0;3539.0;FULTON ST
2013-03-01 20:00:00;8292.0;3966.0;FULTON ST
2013-03-02 04:00:00;342.0;238.0;FULTON ST
2013-03-02 08:00:00;257.0;432.0;FULTON ST
2013-03-02 12:00:00;1327.0;1895.0;FULTON ST
2013-03-02 16:00:00;3420.0;2394.0;FULTON ST
2013-03-02 20:00:00;3807.0;1788.0;FULTON ST
2013-03-03 00:00:00;1495.0;688.0;FULTON ST
2013-03-03 04:00:00;165.0;314.0;FULTON ST
2013-03-03 08:00:00;169.0;235.0;FULTON ST
2013-03-03 12:00:00;972.0;1214.0;FULTON ST
2013-03-03 16:00:00;2289.0;1820.0;FULTON ST
2013-03-03 20:00:00;2589.0;1387.0;FULTON ST
2013-03-04 00:00:00;901.0;495.0;FULTON ST
2013-03-04 04:00:00;87.0;169.0;FULTON ST
2013-03-04 08:00:00;1329.0;3006.0;FULTON ST
2013-03-04 12:00:00;4398.0;9718.0;FULTON ST
2013-03-04 16:00:00;6709.0;3750.0;FULTON ST
2013-03-04 20:00:00;16369.0;3628.0;FULTON ST
2013-03-05 00:00:00;2539.0;889.0;FULTON ST
2013-03-05 04:00:00;251.0;199.0;FULTON ST
2013-03-05 08:00:00;1368.0;3111.0;FULTON ST
2013-03-05 12:00:00;4451.0;9859.0;FULTON ST
2013-03-05 16:00:00;6830.0;3909.0;FULTON ST
2013-03-05 20:00:00;16375.0;3522.0;FULTON ST
2013-03-06 00:00:00;2684.0;982.0;FULTON ST
2013-03-06 04:00:00;240.0;87.0;FULTON ST
2013-03-06 08:00:00;1310.0;3209.0;FULTON ST
2013-03-06 12:00:00;4554.0;9797.0;FULTON ST
2013-03-06 16:00:00;6761.0;3658.0;FULTON ST
2013-03-06 20:00:00;15641.0;3394.0;FULTON ST
2013-03-07 00:00:00;2598.0;934.0;FULTON ST
2013-03-07 04:00:00;248.0;96.0;FULTON ST
2013-03-07 08:00:00;1236.0;3021.0;FULTON ST
2013-03-07 12:00:00;4351.0;9550.0;FULTON ST
2013-03-07 16:00:00;6777.0;3649.0;FULTON ST
2013-03-07 20:00:00;15397.0;3523.0;FULTON ST
2013-03-08 00:00:00;2614.0;949.0;FULTON ST
2013-03-08 04:00:00;248.0;106.0;FULTON ST
2013-03-08 08:00:00;1176.0;2659.0;FULTON ST
2013-03-08 12:00:00;4165.0;8377.0;FULTON ST
2013-03-08 16:00:00;6321.0;3496.0;FULTON ST
2013-03-08 20:00:00;13835.0;3348.0;FULTON ST
2013-03-09 04:00:00;220.0;209.0;FULTON ST
2013-03-09 08:00:00;325.0;700.0;FULTON ST
2013-03-09 12:00:00;1317.0;2232.0;FULTON ST
2013-03-09 16:00:00;3087.0;2588.0;FULTON ST
2013-03-09 20:00:00;3162.0;2033.0;FULTON ST
2013-03-10 00:00:00;1033.0;1131.0;FULTON ST
2013-03-10 04:00:00;152.0;331.0;FULTON ST
2013-03-10 08:00:00;313.0;453.0;FULTON ST
2013-03-10 12:00:00;1264.0;1576.0;FULTON ST
2013-03-10 16:00:00;2421.0;2076.0;FULTON ST
2013-03-10 20:00:00;1908.0;1551.0;FULTON ST
2013-03-11 00:00:00;425.0;464.0;FULTON ST
2013-03-11 04:00:00;100.0;709.0;FULTON ST
2013-03-11 08:00:00;2718.0;14770.0;FULTON ST
2013-03-11 12:00:00;-4761.0;-96766.0;FULTON ST
2013-03-11 16:00:00;11697.0;5041.0;FULTON ST
2013-03-11 20:00:00;9500.0;4114.0;FULTON ST
2013-03-12 00:00:00;1011.0;810.0;FULTON ST
2013-03-12 04:00:00;89.0;763.0;FULTON ST
2013-03-12 08:00:00;2890.0;14910.0;FULTON ST
2013-03-12 12:00:00;4262.0;8436.0;FULTON ST
2013-03-12 16:00:00;10998.0;4687.0;FULTON ST
2013-03-12 20:00:00;8965.0;4068.0;FULTON ST
2013-03-13 00:00:00;990.0;800.0;FULTON ST
2013-03-13 04:00:00;78.0;761.0;FULTON ST
2013-03-13 08:00:00;2840.0;13707.0;FULTON ST
2013-03-13 12:00:00;4588.0;7877.0;FULTON ST
2013-03-13 16:00:00;11309.0;4994.0;FULTON ST
2013-03-13 20:00:00;9503.0;4353.0;FULTON ST
2013-03-14 00:00:00;1149.0;991.0;FULTON ST
2013-03-14 04:00:00;102.0;729.0;FULTON ST
2013-03-14 08:00:00;2936.0;15326.0;FULTON ST
2013-03-14 12:00:00;4508.0;8311.0;FULTON ST
2013-03-14 16:00:00;11368.0;5377.0;FULTON ST
2013-03-14 20:00:00;9429.0;4198.0;FULTON ST
2013-03-15 00:00:00;1089.0;1038.0;FULTON ST
2013-03-15 04:00:00;89.0;722.0;FULTON ST
2013-03-15 08:00:00;2736.0;13957.0;FULTON ST
2013-03-15 12:00:00;4937.0;8204.0;FULTON ST
2013-03-15 16:00:00;11609.0;5657.0;FULTON ST
2013-03-15 20:00:00;8551.0;4035.0;FULTON ST
2013-03-16 04:00:00;355.0;464.0;FULTON ST
2013-03-16 08:00:00;904.0;1591.0;FULTON ST
2013-03-16 12:00:00;3390.0;4172.0;FULTON ST
2013-03-16 16:00:00;6409.0;4742.0;FULTON ST
2013-03-16 20:00:00;4681.0;3058.0;FULTON ST
2013-03-17 00:00:00;2030.0;1382.0;FULTON ST
2013-03-17 04:00:00;365.0;577.0;FULTON ST
2013-03-17 08:00:00;2102.0;1664.0;FULTON ST
2013-03-17 12:00:00;6062.0;3677.0;FULTON ST
2013-03-17 16:00:00;5243.0;3956.0;FULTON ST
2013-03-17 20:00:00;3924.0;2960.0;FULTON ST
2013-03-18 00:00:00;1444.0;905.0;FULTON ST
2013-03-18 04:00:00;205.0;920.0;FULTON ST
2013-03-18 08:00:00;5180.0;18354.0;FULTON ST
2013-03-18 12:00:00;7604.0;11753.0;FULTON ST
2013-03-18 16:00:00;20071.0;6995.0;FULTON ST
2013-03-18 20:00:00;17529.0;5774.0;FULTON ST
2013-03-19 00:00:00;2139.0;1172.0;FULTON ST
2013-03-19 04:00:00;146.0;908.0;FULTON ST
2013-03-19 08:00:00;5241.0;18100.0;FULTON ST
2013-03-19 12:00:00;7494.0;11515.0;FULTON ST
2013-03-19 16:00:00;18465.0;6968.0;FULTON ST
2013-03-19 20:00:00;17493.0;5886.0;FULTON ST
2013-03-20 00:00:00;2395.0;1397.0;FULTON ST
2013-03-20 04:00:00;174.0;981.0;FULTON ST
2013-03-20 08:00:00;5410.0;18063.0;FULTON ST
2013-03-20 12:00:00;8110.0;12362.0;FULTON ST
2013-03-20 16:00:00;19907.0;7364.0;FULTON ST
2013-03-20 20:00:00;18756.0;6348.0;FULTON ST
2013-03-21 00:00:00;2780.0;1600.0;FULTON ST
2013-03-21 04:00:00;166.0;931.0;FULTON ST
2013-03-21 08:00:00;5383.0;18752.0;FULTON ST
2013-03-21 12:00:00;8058.0;11600.0;FULTON ST
2013-03-21 16:00:00;19458.0;7732.0;FULTON ST
2013-03-21 20:00:00;19173.0;6481.0;FULTON ST
2013-03-22 00:00:00;3189.0;1709.0;FULTON ST
2013-03-22 04:00:00;207.0;946.0;FULTON ST
2013-03-22 08:00:00;5078.0;17330.0;FULTON ST
2013-03-22 12:00:00;8113.0;11733.0;FULTON ST
2013-03-22 16:00:00;20210.0;7776.0;FULTON ST
2013-03-22 20:00:00;16991.0;6147.0;FULTON ST
2013-03-23 04:00:00;361.0;530.0;FULTON ST
2013-03-23 08:00:00;961.0;1460.0;FULTON ST
2013-03-23 12:00:00;3430.0;3775.0;FULTON ST
2013-03-23 16:00:00;6479.0;4786.0;FULTON ST
2013-03-23 20:00:00;5362.0;3532.0;FULTON ST
2013-03-24 00:00:00;2405.0;1571.0;FULTON ST
2013-03-24 04:00:00;319.0;435.0;FULTON ST
2013-03-24 08:00:00;588.0;819.0;FULTON ST
2013-03-24 12:00:00;2347.0;2752.0;FULTON ST
2013-03-24 16:00:00;4619.0;3814.0;FULTON ST
2013-03-24 20:00:00;4090.0;2843.0;FULTON ST
2013-03-25 00:00:00;1368.0;1012.0;FULTON ST
2013-03-25 04:00:00;192.0;910.0;FULTON ST
2013-03-25 08:00:00;4689.0;16433.0;FULTON ST
2013-03-25 12:00:00;7089.0;10426.0;FULTON ST
2013-03-25 16:00:00;17104.0;6220.0;FULTON ST
2013-03-25 20:00:00;15306.0;4944.0;FULTON ST
2013-03-26 00:00:00;2157.0;1060.0;FULTON ST
2013-03-26 04:00:00;239.0;1178.0;FULTON ST
2013-03-26 08:00:00;4761.0;16824.0;FULTON ST
2013-03-26 12:00:00;7367.0;10509.0;FULTON ST
2013-03-26 16:00:00;17927.0;6745.0;FULTON ST
2013-03-26 20:00:00;17486.0;5583.0;FULTON ST
2013-03-27 00:00:00;2508.0;1387.0;FULTON ST
2013-03-27 04:00:00;266.0;985.0;FULTON ST
2013-03-27 08:00:00;4978.0;17079.0;FULTON ST
2013-03-27 12:00:00;7557.0;10985.0;FULTON ST
2013-03-27 16:00:00;17821.0;6883.0;FULTON ST
2013-03-27 20:00:00;17788.0;5668.0;FULTON ST
2013-03-28 00:00:00;2649.0;1464.0;FULTON ST
2013-03-28 04:00:00;253.0;1031.0;FULTON ST
2013-03-28 08:00:00;4753.0;16573.0;FULTON ST
2013-03-28 12:00:00;7897.0;11258.0;FULTON ST
2013-03-28 16:00:00;18655.0;7156.0;FULTON ST
2013-03-28 20:00:00;17949.0;5751.0;FULTON ST
2013-03-29 00:00:00;2750.0;1460.0;FULTON ST
2013-03-29 04:00:00;226.0;737.0;FULTON ST
2013-03-29 08:00:00;3333.0;10589.0;FULTON ST
2013-03-29 12:00:00;7492.0;8928.0;FULTON ST
2013-03-29 16:00:00;16781.0;6750.0;FULTON ST
2013-03-29 20:00:00;10846.0;4769.0;FULTON ST
2013-03-30 04:00:00;290.0;433.0;FULTON ST
2013-03-30 08:00:00;968.0;1384.0;FULTON ST
2013-03-30 12:00:00;3734.0;4515.0;FULTON ST
2013-03-30 16:00:00;6999.0;5420.0;FULTON ST
2013-03-30 20:00:00;6281.0;3692.0;FULTON ST
2013-03-31 00:00:00;2229.0;1489.0;FULTON ST
2013-03-31 04:00:00;245.0;389.0;FULTON ST
2013-03-31 08:00:00;615.0;779.0;FULTON ST
2013-03-31 12:00:00;2739.0;2697.0;FULTON ST
2013-03-31 16:00:00;4213.0;3354.0;FULTON ST
2013-03-31 20:00:00;2909.0;2542.0;FULTON ST
2013-04-01 00:00:00;1032.0;909.0;FULTON ST
2013-04-01 04:00:00;191.0;905.0;FULTON ST
2013-04-01 08:00:00;4798.0;16899.0;FULTON ST
2013-04-01 12:00:00;7715.0;11716.0;FULTON ST
2013-04-01 16:00:00;17965.0;7185.0;FULTON ST
2013-04-01 20:00:00;17246.0;6008.0;FULTON ST
2013-04-02 00:00:00;2322.0;1264.0;FULTON ST
2013-04-02 04:00:00;218.0;986.0;FULTON ST
2013-04-02 08:00:00;5430.0;18333.0;FULTON ST
2013-04-02 12:00:00;8134.0;11509.0;FULTON ST
2013-04-02 16:00:00;18070.0;7229.0;FULTON ST
2013-04-02 20:00:00;18417.0;6040.0;FULTON ST
2013-04-03 00:00:00;2478.0;1417.0;FULTON ST
2013-04-03 04:00:00;233.0;1032.0;FULTON ST
2013-04-03 08:00:00;5517.0;19345.0;FULTON ST
2013-04-03 12:00:00;8564.0;12214.0;FULTON ST
2013-04-03 16:00:00;20054.0;7571.0;FULTON ST
2013-04-03 20:00:00;19569.0;6416.0;FULTON ST
2013-04-04 00:00:00;2714.0;1779.0;FULTON ST
2013-04-04 04:00:00;239.0;993.0;FULTON ST
2013-04-04 08:00:00;5514.0;18789.0;FULTON ST
2013-04-04 12:00:00;8396.0;12373.0;FULTON ST
2013-04-04 16:00:00;20525.0;7882.0;FULTON ST
2013-04-04 20:00:00;20109.0;6678.0;FULTON ST
2013-04-05 00:00:00;3273.0;1933.0;FULTON ST
2013-04-05 04:00:00;268.0;957.0;FULTON ST
2013-04-05 08:00:00;5193.0;17535.0;FULTON ST
2013-04-05 12:00:00;8413.0;12066.0;FULTON ST
2013-04-05 16:00:00;20181.0;7979.0;FULTON ST
2013-04-05 20:00:00;17725.0;6440.0;FULTON ST
2013-04-06 04:00:00;292.0;424.0;FULTON ST
2013-04-06 08:00:00;983.0;1672.0;FULTON ST
2013-04-06 12:00:00;3359.0;3868.0;FULTON ST
2013-04-06 16:00:00;5853.0;4656.0;FULTON ST
2013-04-06 20:00:00;5176.0;3816.0;FULTON ST
2013-04-07 00:00:00;2333.0;1636.0;FULTON ST
2013-04-07 04:00:00;366.0;463.0;FULTON ST
2013-04-07 08:00:00;584.0;855.0;FULTON ST
2013-04-07 12:00:00;2561.0;2688.0;FULTON ST
2013-04-07 16:00:00;4382.0;3828.0;FULTON ST
2013-04-07 20:00:00;3627.0;2827.0;FULTON ST
2013-04-08 00:00:00;1212.0;1051.0;FULTON ST
2013-04-08 04:00:00;209.0;975.0;FULTON ST
2013-04-08 08:00:00;4877.0;17855.0;FULTON ST
2013-04-08 12:00:00;6960.0;10578.0;FULTON ST
2013-04-08 16:00:00;18045.0;6452.0;FULTON ST
2013-04-08 20:00:00;15277.0;5834.0;FULTON ST
2013-04-09 00:00:00;2182.0;1239.0;FULTON ST
2013-04-09 04:00:00;227.0;961.0;FULTON ST
2013-04-09 08:00:00;4978.0;18110.0;FULTON ST
2013-04-09 12:00:00;7091.0;10697.0;FULTON ST
2013-04-09 16:00:00;18041.0;6924.0;FULTON ST
2013-04-09 20:00:00;15540.0;6233.0;FULTON ST
2013-04-10 00:00:00;2761.0;1531.0;FULTON ST
2013-04-10 04:00:00;246.0;971.0;FULTON ST
2013-04-10 08:00:00;5101.0;19310.0;FULTON ST
2013-04-10 12:00:00;7242.0;9632.0;FULTON ST
2013-04-10 16:00:00;18149.0;6695.0;FULTON ST
2013-04-10 20:00:00;15244.0;5996.0;FULTON ST
2013-04-11 00:00:00;2226.0;1310.0;FULTON ST
2013-04-11 04:00:00;209.0;1019.0;FULTON ST
2013-04-11 08:00:00;5055.0;18134.0;FULTON ST
2013-04-11 12:00:00;7145.0;10427.0;FULTON ST
2013-04-11 16:00:00;18062.0;6968.0;FULTON ST
2013-04-11 20:00:00;15603.0;5874.0;FULTON ST
2013-04-12 00:00:00;2375.0;1514.0;FULTON ST
2013-04-12 04:00:00;246.0;961.0;FULTON ST
2013-04-12 08:00:00;4930.0;16666.0;FULTON ST
2013-04-12 12:00:00;7138.0;10162.0;FULTON ST
2013-04-12 16:00:00;17578.0;6878.0;FULTON ST
2013-04-12 20:00:00;13714.0;5700.0;FULTON ST
2013-04-13 04:00:00;331.0;367.0;FULTON ST
2013-04-13 08:00:00;1009.0;1697.0;FULTON ST
2013-04-13 12:00:00;3566.0;3875.0;FULTON ST
2013-04-13 16:00:00;7061.0;4264.0;FULTON ST
2013-04-13 20:00:00;5688.0;3394.0;FULTON ST
2013-04-14 00:00:00;2447.0;1530.0;FULTON ST
2013-04-14 04:00:00;417.0;459.0;FULTON ST
2013-04-14 08:00:00;671.0;897.0;FULTON ST
2013-04-14 12:00:00;2756.0;2961.0;FULTON ST
2013-04-14 16:00:00;4550.0;3752.0;FULTON ST
2013-04-14 20:00:00;4667.0;2461.0;FULTON ST
2013-04-15 00:00:00;1203.0;1024.0;FULTON ST
2013-04-15 04:00:00;194.0;955.0;FULTON ST
2013-04-15 08:00:00;4577.0;15265.0;FULTON ST
2013-04-15 12:00:00;6874.0;9403.0;FULTON ST
2013-04-15 16:00:00;17908.0;6100.0;FULTON ST
2013-04-15 20:00:00;16622.0;4537.0;FULTON ST
2013-04-16 00:00:00;2749.0;1094.0;FULTON ST
2013-04-16 04:00:00;225.0;1021.0;FULTON ST
2013-04-16 08:00:00;4762.0;15644.0;FULTON ST
2013-04-16 12:00:00;6866.0;9396.0;FULTON ST
2013-04-16 16:00:00;18345.0;6344.0;FULTON ST
2013-04-16 20:00:00;17482.0;4678.0;FULTON ST
2013-04-17 00:00:00;2634.0;1357.0;FULTON ST
2013-04-17 04:00:00;231.0;937.0;FULTON ST
2013-04-17 08:00:00;4662.0;15448.0;FULTON ST
2013-04-17 12:00:00;7121.0;9718.0;FULTON ST
2013-04-17 16:00:00;18291.0;6331.0;FULTON ST
2013-04-17 20:00:00;17731.0;5103.0;FULTON ST
2013-04-18 00:00:00;3159.0;1505.0;FULTON ST
2013-04-18 04:00:00;292.0;1060.0;FULTON ST
2013-04-18 08:00:00;4748.0;15224.0;FULTON ST
2013-04-18 12:00:00;7256.0;9489.0;FULTON ST
2013-04-18 16:00:00;18779.0;6677.0;FULTON ST
2013-04-18 20:00:00;17576.0;4701.0;FULTON ST
2013-04-19 00:00:00;3052.0;1507.0;FULTON ST
2013-04-19 04:00:00;302.0;976.0;FULTON ST
2013-04-19 08:00:00;4478.0;14429.0;FULTON ST
2013-04-19 12:00:00;7619.0;9626.0;FULTON ST
2013-04-19 16:00:00;18723.0;6666.0;FULTON ST
2013-04-19 20:00:00;15726.0;4621.0;FULTON ST
2013-04-20 04:00:00;352.0;551.0;FULTON ST
2013-04-20 08:00:00;981.0;1728.0;FULTON ST
2013-04-20 12:00:00;3395.0;4124.0;FULTON ST
2013-04-20 16:00:00;5621.0;4563.0;FULTON ST
2013-04-20 20:00:00;4845.0;3950.0;FULTON ST
2013-04-21 00:00:00;2761.0;1991.0;FULTON ST
2013-04-21 04:00:00;304.0;463.0;FULTON ST
2013-04-21 08:00:00;629.0;861.0;FULTON ST
2013-04-21 12:00:00;2502.0;2755.0;FULTON ST
2013-04-21 16:00:00;3953.0;3711.0;FULTON ST
2013-04-21 20:00:00;3703.0;2814.0;FULTON ST
2013-04-22 00:00:00;1003.0;960.0;FULTON ST
2013-04-22 04:00:00;173.0;716.0;FULTON ST
2013-04-22 08:00:00;4928.0;15775.0;FULTON ST
2013-04-22 12:00:00;7009.0;10535.0;FULTON ST
2013-04-22 16:00:00;17734.0;6636.0;FULTON ST
2013-04-22 20:00:00;15441.0;6252.0;FULTON ST
2013-04-23 00:00:00;2531.0;1287.0;FULTON ST
2013-04-23 04:00:00;233.0;775.0;FULTON ST
2013-04-23 08:00:00;5283.0;16208.0;FULTON ST
2013-04-23 12:00:00;7043.0;10557.0;FULTON ST
2013-04-23 16:00:00;17614.0;6541.0;FULTON ST
2013-04-23 20:00:00;15683.0;6144.0;FULTON ST
2013-04-24 00:00:00;2364.0;1436.0;FULTON ST
2013-04-24 04:00:00;264.0;758.0;FULTON ST
2013-04-24 08:00:00;5243.0;16459.0;FULTON ST
2013-04-24 12:00:00;7409.0;10411.0;FULTON ST
2013-04-24 16:00:00;17555.0;6637.0;FULTON ST
2013-04-24 20:00:00;16246.0;6259.0;FULTON ST
2013-04-25 00:00:00;2429.0;1569.0;FULTON ST
2013-04-25 04:00:00;256.0;824.0;FULTON ST
2013-04-25 08:00:00;5038.0;16320.0;FULTON ST
2013-04-25 12:00:00;7331.0;10334.0;FULTON ST
2013-04-25 16:00:00;17605.0;7012.0;FULTON ST
2013-04-25 20:00:00;16428.0;6651.0;FULTON ST
2013-04-26 00:00:00;3032.0;1828.0;FULTON ST
2013-04-26 04:00:00;416.0;879.0;FULTON ST
2013-04-26 08:00:00;4878.0;14695.0;FULTON ST
2013-04-26 12:00:00;8496.0;10318.0;FULTON ST
2013-04-26 16:00:00;17938.0;7515.0;FULTON ST
2013-04-26 20:00:00;14746.0;6539.0;FULTON ST
2013-04-27 04:00:00;430.0;499.0;FULTON ST
2013-04-27 08:00:00;1108.0;1578.0;FULTON ST
2013-04-27 12:00:00;3040.0;3321.0;FULTON ST
2013-04-27 16:00:00;6167.0;4356.0;FULTON ST
2013-04-27 20:00:00;5546.0;3491.0;FULTON ST
2013-04-28 00:00:00;2469.0;1627.0;FULTON ST
2013-04-28 04:00:00;491.0;408.0;FULTON ST
2013-04-28 08:00:00;743.0;1705.0;FULTON ST
2013-04-28 12:00:00;3257.0;3035.0;FULTON ST
2013-04-28 16:00:00;4915.0;3566.0;FULTON ST
2013-04-28 20:00:00;4262.0;2499.0;FULTON ST
2013-04-29 00:00:00;1160.0;847.0;FULTON ST
2013-04-29 04:00:00;212.0;969.0;FULTON ST
2013-04-29 08:00:00;5871.0;18215.0;FULTON ST
2013-04-29 12:00:00;7018.0;8944.0;FULTON ST
2013-04-29 16:00:00;19075.0;6107.0;FULTON ST
2013-04-29 20:00:00;17589.0;5203.0;FULTON ST
2013-04-30 00:00:00;2646.0;1194.0;FULTON ST
2013-04-30 04:00:00;218.0;1019.0;FULTON ST
2013-04-30 08:00:00;5656.0;17856.0;FULTON ST
2013-04-30 12:00:00;7804.0;9936.0;FULTON ST
2013-04-30 16:00:00;19465.0;6400.0;FULTON ST
2013-04-30 20:00:00;18452.0;5320.0;FULTON ST
2013-05-01 00:00:00;2620.0;1282.0;FULTON ST
2013-05-01 04:00:00;244.0;1070.0;FULTON ST
2013-05-01 08:00:00;5653.0;17722.0;FULTON ST
2013-05-01 12:00:00;33560947.0;16787095.0;FULTON ST
2013-05-01 16:00:00;19897.0;6330.0;FULTON ST
2013-05-01 20:00:00;18866.0;5486.0;FULTON ST
2013-05-02 00:00:00;2666.0;1428.0;FULTON ST
2013-05-02 04:00:00;283.0;1127.0;FULTON ST
2013-05-02 08:00:00;5556.0;17547.0;FULTON ST
2013-05-02 12:00:00;7911.0;10066.0;FULTON ST
2013-05-02 16:00:00;19916.0;6619.0;FULTON ST
2013-05-02 20:00:00;18533.0;5514.0;FULTON ST
2013-05-03 00:00:00;2982.0;1483.0;FULTON ST
2013-05-03 04:00:00;286.0;1043.0;FULTON ST
2013-05-03 08:00:00;5266.0;15922.0;FULTON ST
2013-05-03 12:00:00;8104.0;9910.0;FULTON ST
2013-05-03 16:00:00;20069.0;6783.0;FULTON ST
2013-05-03 20:00:00;16662.0;5345.0;FULTON ST
2013-05-04 04:00:00;277.0;411.0;FULTON ST
2013-05-04 08:00:00;941.0;1325.0;FULTON ST
2013-05-04 12:00:00;3393.0;3432.0;FULTON ST
2013-05-04 16:00:00;6014.0;3939.0;FULTON ST
2013-05-04 20:00:00;5247.0;2851.0;FULTON ST
2013-05-05 00:00:00;2200.0;1405.0;FULTON ST
2013-05-05 04:00:00;278.0;400.0;FULTON ST
2013-05-05 08:00:00;575.0;784.0;FULTON ST
2013-05-05 12:00:00;2317.0;2382.0;FULTON ST
2013-05-05 16:00:00;4153.0;2950.0;FULTON ST
2013-05-05 20:00:00;3643.0;2209.0;FULTON ST
2013-05-06 00:00:00;1060.0;961.0;FULTON ST
2013-05-06 04:00:00;429.0;1455.0;FULTON ST
2013-05-06 08:00:00;4589.0;14577.0;FULTON ST
2013-05-06 12:00:00;6884.0;8511.0;FULTON ST
2013-05-06 16:00:00;18937.0;6126.0;FULTON ST
2013-05-06 20:00:00;17090.0;4496.0;FULTON ST
2013-05-07 00:00:00;2421.0;983.0;FULTON ST
2013-05-07 04:00:00;236.0;941.0;FULTON ST
2013-05-07 08:00:00;4904.0;15526.0;FULTON ST
2013-05-07 12:00:00;7427.0;9585.0;FULTON ST
2013-05-07 16:00:00;19207.0;6260.0;FULTON ST
2013-05-07 20:00:00;17499.0;4779.0;FULTON ST
2013-05-08 00:00:00;2643.0;1411.0;FULTON ST
2013-05-08 04:00:00;364.0;1036.0;FULTON ST
2013-05-08 08:00:00;4720.0;14368.0;FULTON ST
2013-05-08 12:00:00;7514.0;9906.0;FULTON ST
2013-05-08 16:00:00;18213.0;5821.0;FULTON ST
2013-05-08 20:00:00;16888.0;4608.0;FULTON ST
2013-05-09 00:00:00;2541.0;1173.0;FULTON ST
2013-05-09 04:00:00;237.0;1010.0;FULTON ST
2013-05-09 08:00:00;4957.0;15120.0;FULTON ST
2013-05-09 12:00:00;7324.0;9376.0;FULTON ST
2013-05-09 16:00:00;18741.0;6391.0;FULTON ST
2013-05-09 20:00:00;17696.0;4714.0;FULTON ST
2013-05-10 00:00:00;2868.0;1403.0;FULTON ST
2013-05-10 04:00:00;294.0;1011.0;FULTON ST
2013-05-10 08:00:00;4676.0;13998.0;FULTON ST
2013-05-10 12:00:00;7965.0;9951.0;FULTON ST
2013-05-10 16:00:00;20021.0;7073.0;FULTON ST
2013-05-10 20:00:00;16359.0;4844.0;FULTON ST
2013-05-11 04:00:00;312.0;402.0;FULTON ST
2013-05-11 08:00:00;742.0;1235.0;FULTON ST
2013-05-11 12:00:00;2707.0;3507.0;FULTON ST
2013-05-11 16:00:00;5420.0;3466.0;FULTON ST
2013-05-11 20:00:00;4382.0;2243.0;FULTON ST
2013-05-12 00:00:00;1726.0;1025.0;FULTON ST
2013-05-12 04:00:00;262.0;299.0;FULTON ST
2013-05-12 08:00:00;456.0;572.0;FULTON ST
2013-05-12 12:00:00;2181.0;2369.0;FULTON ST
2013-05-12 16:00:00;3852.0;2796.0;FULTON ST
2013-05-12 20:00:00;3736.0;1813.0;FULTON ST
2013-05-13 00:00:00;997.0;742.0;FULTON ST
2013-05-13 04:00:00;101.0;133.0;FULTON ST
2013-05-13 08:00:00;3097.0;6801.0;FULTON ST
2013-05-13 12:00:00;5376.0;7951.0;FULTON ST
2013-05-13 16:00:00;11805.0;4855.0;FULTON ST
2013-05-13 20:00:00;15859.0;3842.0;FULTON ST
2013-05-14 00:00:00;2079.0;887.0;FULTON ST
2013-05-14 04:00:00;1093.0;1883.0;FULTON ST
2013-05-14 08:00:00;2489.0;8418.0;FULTON ST
2013-05-14 12:00:00;5765.0;8073.0;FULTON ST
2013-05-14 16:00:00;11915.0;5143.0;FULTON ST
2013-05-14 20:00:00;16101.0;3891.0;FULTON ST
2013-05-15 00:00:00;2312.0;1143.0;FULTON ST
2013-05-15 04:00:00;166.0;482.0;FULTON ST
2013-05-15 08:00:00;3328.0;9553.0;FULTON ST
2013-05-15 12:00:00;5969.0;8041.0;FULTON ST
2013-05-15 16:00:00;11911.0;4924.0;FULTON ST
2013-05-15 20:00:00;15658.0;3962.0;FULTON ST
2013-05-16 00:00:00;2470.0;1139.0;FULTON ST
2013-05-16 04:00:00;159.0;536.0;FULTON ST
2013-05-16 08:00:00;3360.0;9588.0;FULTON ST
2013-05-16 12:00:00;5858.0;8031.0;FULTON ST
2013-05-16 16:00:00;12512.0;5363.0;FULTON ST
2013-05-16 20:00:00;16126.0;4278.0;FULTON ST
2013-05-17 00:00:00;2847.0;1472.0;FULTON ST
2013-05-17 04:00:00;187.0;585.0;FULTON ST
2013-05-17 08:00:00;3136.0;8816.0;FULTON ST
2013-05-17 12:00:00;5861.0;8180.0;FULTON ST
2013-05-17 16:00:00;13274.0;5704.0;FULTON ST
2013-05-17 20:00:00;14796.0;4540.0;FULTON ST
2013-05-18 04:00:00;302.0;434.0;FULTON ST
2013-05-18 08:00:00;660.0;1777.0;FULTON ST
2013-05-18 12:00:00;2626.0;3849.0;FULTON ST
2013-05-18 16:00:00;4922.0;4389.0;FULTON ST
2013-05-18 20:00:00;3742.0;3160.0;FULTON ST
2013-05-19 00:00:00;1699.0;1815.0;FULTON ST
2013-05-19 04:00:00;294.0;359.0;FULTON ST
2013-05-19 08:00:00;483.0;861.0;FULTON ST
2013-05-19 12:00:00;1844.0;2905.0;FULTON ST
2013-05-19 16:00:00;3188.0;3266.0;FULTON ST
